성별,구매일자,대분류코드,구매금액
M,20150731,11,959090
M,20150731,12,900690
M,20150731,13,901910
M,20150731,14,281460
M,20150731,15,1095940
M,20150731,16,680380
M,20150731,17,685760
M,20150801,1,1219001
M,20150801,2,284990
M,20150801,3,732630
M,20150801,4,446992
M,20150801,5,1138243
M,20150801,6,218100
M,20150801,7,796780
M,20150801,8,325950
M,20150801,9,432230
M,20150801,10,271920
M,20150801,11,847120
M,20150801,12,893050
M,20150801,13,16928820
M,20150801,14,339040
M,20150801,15,997970
M,20150801,16,727490
M,20150801,17,597680
M,20150802,1,981516
M,20150802,2,238200
M,20150802,3,914140
M,20150802,4,216847
M,20150802,5,1240011
M,20150802,6,214612
M,20150802,7,549350
M,20150802,8,251800
M,20150802,9,409910
M,20150802,10,259750
M,20150802,11,614420
M,20150802,12,649620
M,20150802,13,662220
M,20150802,14,160540
M,20150802,15,725860
M,20150802,16,417850
M,20150802,17,434170
M,20150803,1,1327711
M,20150803,2,147230
M,20150803,3,1143919
M,20150803,4,377956
M,20150803,5,1201137
M,20150803,6,231960
M,20150803,7,975740
M,20150803,8,391890
M,20150803,9,345910
M,20150803,10,284550
M,20150803,11,795050
M,20150803,12,730330
M,20150803,13,839800
M,20150803,14,274710
M,20150803,15,1301820
M,20150803,16,601030
M,20150803,17,476830
M,20150804,1,1026886
M,20150804,2,172400
M,20150804,3,1092447
M,20150804,4,517595
M,20150804,5,939111
M,20150804,6,183080
M,20150804,7,729270
M,20150804,8,302590
M,20150804,9,476250
M,20150804,10,201410
M,20150804,11,704720
M,20150804,12,755250
M,20150804,13,539160
M,20150804,14,308750
M,20150804,15,754554
M,20150804,16,554840
M,20150804,17,533040
M,20150805,1,2246689
M,20150805,2,15592460
M,20150805,3,1553669
M,20150805,4,925663
M,20150805,5,3602472
M,20150805,6,241240
M,20150805,7,1076930
M,20150805,8,407460
M,20150805,9,654980
M,20150805,10,528880
M,20150805,11,1155000
M,20150805,12,1000080
M,20150805,13,45821120
M,20150805,14,974550
M,20150805,15,2945410
M,20150805,16,2189690
M,20150805,17,877470
M,20150806,1,1758446
M,20150806,2,6261480
M,20150806,3,1645880
M,20150806,4,640080
M,20150806,5,2259148
M,20150806,6,200900
M,20150806,7,1048130
M,20150806,8,377620
M,20150806,9,943410
M,20150806,10,419440
M,20150806,11,837780
M,20150806,12,845470
M,20150806,13,5028390
M,20150806,14,556790
M,20150806,15,2226450
M,20150806,16,1468570
M,20150806,17,1334350
M,20150807,1,1105778
M,20150807,2,148450
M,20150807,3,827357
M,20150807,4,491030
M,20150807,5,1485692
M,20150807,6,350354
M,20150807,7,754100
M,20150807,8,334300
M,20150807,9,288080
M,20150807,10,277920
M,20150807,11,842880
M,20150807,12,879160
M,20150807,13,836640
M,20150807,14,296380
M,20150807,15,861940
M,20150807,16,630400
M,20150807,17,785610
M,20150808,1,1252862
M,20150808,2,112420
M,20150808,3,1018366
M,20150808,4,555476
M,20150808,5,1647774
M,20150808,6,376040
M,20150808,7,990590
M,20150808,8,389320
M,20150808,9,400252
M,20150808,10,325440
M,20150808,11,812750
M,20150808,12,1223420
M,20150808,13,976650
M,20150808,14,313950
M,20150808,15,1076700
M,20150808,16,791620
M,20150808,17,402390
M,20150809,1,242347
M,20150809,2,105790
M,20150809,3,245156
M,20150809,4,131620
M,20150809,5,219562
M,20150809,6,51190
M,20150809,7,143250
M,20150809,8,116030
M,20150809,9,58970
M,20150809,10,66440
M,20150809,11,236520
M,20150809,12,154680
M,20150809,13,166330
M,20150809,14,81270
M,20150809,15,221170
M,20150809,16,102550
M,20150809,17,210510
M,20150810,1,961048
M,20150810,2,472140
M,20150810,3,1096012
M,20150810,4,467730
M,20150810,5,825208
M,20150810,6,199930
M,20150810,7,1036840
M,20150810,8,397080
M,20150810,9,440140
M,20150810,10,331220
M,20150810,11,623660
M,20150810,12,716630
M,20150810,13,1196640
M,20150810,14,341320
M,20150810,15,999290
M,20150810,16,830870
M,20150810,17,496590
M,20150811,1,1377790
M,20150811,2,342700
M,20150811,3,1103449
M,20150811,4,463315
M,20150811,5,1055592
M,20150811,6,233650
M,20150811,7,803610
M,20150811,8,400620
M,20150811,9,301940
M,20150811,10,294640
M,20150811,11,758440
M,20150811,12,716010
M,20150811,13,610250
M,20150811,14,287700
M,20150811,15,817470
M,20150811,16,572580
M,20150811,17,384610
M,20150812,1,1206566
M,20150812,2,427590
M,20150812,3,1149677
M,20150812,4,328280
M,20150812,5,1403829
M,20150812,6,315130
M,20150812,7,880350
M,20150812,8,374140
M,20150812,9,286370
M,20150812,10,210560
M,20150812,11,673670
M,20150812,12,680820
M,20150812,13,738470
M,20150812,14,424030
M,20150812,15,1052640
M,20150812,16,644640
M,20150812,17,361580
M,20150813,1,1003130
M,20150813,2,324980
M,20150813,3,1166089
M,20150813,4,343588
M,20150813,5,1022574
M,20150813,6,372630
M,20150813,7,668940
M,20150813,8,413060
M,20150813,9,349540
M,20150813,10,194550
M,20150813,11,698140
M,20150813,12,715760
M,20150813,13,736400
M,20150813,14,321760
M,20150813,15,863200
M,20150813,16,733980
M,20150813,17,463300
M,20150814,1,1537855
M,20150814,2,294880
M,20150814,3,999599
M,20150814,4,540001
M,20150814,5,1553376
M,20150814,6,343520
M,20150814,7,773760
M,20150814,8,381480
M,20150814,9,510550
M,20150814,10,309490
M,20150814,11,868800
M,20150814,12,1202290
M,20150814,13,992760
M,20150814,14,661070
M,20150814,15,1262000
M,20150814,16,1192300
M,20150814,17,1307390
M,20150815,1,1245387
M,20150815,2,182960
M,20150815,3,840611
M,20150815,4,412850
M,20150815,5,1944509
M,20150815,6,270310
M,20150815,7,703030
M,20150815,8,229940
M,20150815,9,410240
M,20150815,10,220800
M,20150815,11,692690
M,20150815,12,561160
M,20150815,13,704200
M,20150815,14,227790
M,20150815,15,815420
M,20150815,16,11812700
M,20150815,17,393140
M,20150816,1,764030
M,20150816,2,824350
M,20150816,3,819149
M,20150816,4,307722
M,20150816,5,954116
M,20150816,6,251624
M,20150816,7,665380
M,20150816,8,366720
M,20150816,9,286360
M,20150816,10,227220
M,20150816,11,499310
M,20150816,12,637800
M,20150816,13,781510
M,20150816,14,221420
M,20150816,15,3633980
M,20150816,16,9991700
M,20150816,17,527040
M,20150817,1,1160320
M,20150817,2,493810
M,20150817,3,1328241
M,20150817,4,595980
M,20150817,5,1226516
M,20150817,6,150200
M,20150817,7,1000740
M,20150817,8,417730
M,20150817,9,389960
M,20150817,10,400130
M,20150817,11,750310
M,20150817,12,701250
M,20150817,13,575560
M,20150817,14,417770
M,20150817,15,2046860
M,20150817,16,815460
M,20150817,17,462440
M,20150818,1,944468
M,20150818,2,318090
M,20150818,3,1136066
M,20150818,4,297290
M,20150818,5,1047368
M,20150818,6,270860
M,20150818,7,749720
M,20150818,8,271710
M,20150818,9,364540
M,20150818,10,229700
M,20150818,11,578120
M,20150818,12,568720
M,20150818,13,833470
M,20150818,14,378860
M,20150818,15,700480
M,20150818,16,874530
M,20150818,17,720890
M,20150819,1,1166397
M,20150819,2,470160
M,20150819,3,1048421
M,20150819,4,332140
M,20150819,5,821018
M,20150819,6,346920
M,20150819,7,717290
M,20150819,8,280780
M,20150819,9,396282
M,20150819,10,401480
M,20150819,11,832540
M,20150819,12,563180
M,20150819,13,1075040
M,20150819,14,288280
M,20150819,15,976890
M,20150819,16,599750
M,20150819,17,396140
M,20150820,1,924827
M,20150820,2,523920
M,20150820,3,1402988
M,20150820,4,598360
M,20150820,5,753784
M,20150820,6,308720
M,20150820,7,778910
M,20150820,8,338510
M,20150820,9,307800
M,20150820,10,274470
M,20150820,11,829900
M,20150820,12,628930
M,20150820,13,757360
M,20150820,14,298160
M,20150820,15,3026176
M,20150820,16,658010
M,20150820,17,471030
M,20150821,1,1163751
M,20150821,2,555660
M,20150821,3,1026013
M,20150821,4,395050
M,20150821,5,1197911
M,20150821,6,331100
M,20150821,7,927800
M,20150821,8,472910
M,20150821,9,350800
M,20150821,10,293250
M,20150821,11,795780
M,20150821,12,932350
M,20150821,13,1281350
M,20150821,14,292750
M,20150821,15,3031000
M,20150821,16,641500
M,20150821,17,562170
M,20150822,1,2089637
M,20150822,2,588330
M,20150822,3,1285927
M,20150822,4,2211028
M,20150822,5,2559820
M,20150822,6,362656
M,20150822,7,939310
M,20150822,8,425490
M,20150822,9,501480
M,20150822,10,308540
M,20150822,11,770240
M,20150822,12,999880
M,20150822,13,775540
M,20150822,14,402750
M,20150822,15,1230690
M,20150822,16,1650100
M,20150822,17,383540
M,20150823,1,285470
M,20150823,3,172894
M,20150823,4,65435
M,20150823,5,336046
M,20150823,6,28520
M,20150823,7,130380
M,20150823,8,46440
M,20150823,9,104322
M,20150823,10,54820
M,20150823,11,79890
M,20150823,12,61300
M,20150823,13,102800
M,20150823,14,58170
M,20150823,15,151790
M,20150823,16,155580
M,20150823,17,286900
M,20150824,1,1116974
M,20150824,2,458470
M,20150824,3,1264605
M,20150824,4,712987
M,20150824,5,1074889
M,20150824,6,285160
M,20150824,7,931730
M,20150824,8,405270
M,20150824,9,364000
M,20150824,10,377210
M,20150824,11,817410
M,20150824,12,887980
M,20150824,13,793760
M,20150824,14,462300
M,20150824,15,1163490
M,20150824,16,1024070
M,20150824,17,507900
M,20150825,1,1167748
M,20150825,2,462300
M,20150825,3,982545
M,20150825,4,491198
M,20150825,5,958429
M,20150825,6,279380
M,20150825,7,860410
M,20150825,8,310960
M,20150825,9,184870
M,20150825,10,253990
M,20150825,11,571440
M,20150825,12,762000
M,20150825,13,1072540
M,20150825,14,276310
M,20150825,15,5251610
M,20150825,16,711760
M,20150825,17,619250
M,20150826,1,1174184
M,20150826,2,474180
M,20150826,3,2312572
M,20150826,4,439480
M,20150826,5,929138
M,20150826,6,306120
M,20150826,7,780600
M,20150826,8,395660
M,20150826,9,236300
M,20150826,10,265780
M,20150826,11,705570
M,20150826,12,502150
M,20150826,13,813100
M,20150826,14,336820
M,20150826,15,1014870
M,20150826,16,846410
M,20150826,17,502500
M,20150827,1,1976858
M,20150827,2,724760
M,20150827,3,1050766
M,20150827,4,431480
M,20150827,5,2115392
M,20150827,6,321410
M,20150827,7,789340
M,20150827,8,273610
M,20150827,9,249746
M,20150827,10,253920
M,20150827,11,684410
M,20150827,12,683130
M,20150827,13,955890
M,20150827,14,404250
M,20150827,15,854010
M,20150827,16,754580
M,20150827,17,595900
M,20150828,1,1136591
M,20150828,2,455030
M,20150828,3,1006580
M,20150828,4,530295
M,20150828,5,1353629
M,20150828,6,300045
M,20150828,7,863440
M,20150828,8,313220
M,20150828,9,323100
M,20150828,10,241750
M,20150828,11,891250
M,20150828,12,774520
M,20150828,13,2565760
M,20150828,14,388610
M,20150828,15,1023180
M,20150828,16,1060720
M,20150828,17,455780
M,20150829,1,1253043
M,20150829,2,318990
M,20150829,3,915184
M,20150829,4,573465
M,20150829,5,1582596
M,20150829,6,191710
M,20150829,7,802020
M,20150829,8,276520
M,20150829,9,267280
M,20150829,10,244170
M,20150829,11,812040
M,20150829,12,906450
M,20150829,13,1854350
M,20150829,14,362080
M,20150829,15,824670
M,20150829,16,961870
M,20150829,17,481860
M,20150830,1,910279
M,20150830,2,998460
M,20150830,3,1060077
M,20150830,4,323935
M,20150830,5,1420232
M,20150830,6,277130
M,20150830,7,751060
M,20150830,8,290900
M,20150830,9,344710
M,20150830,10,268250
M,20150830,11,608470
M,20150830,12,651790
M,20150830,13,872210
M,20150830,14,327250
M,20150830,15,5713850
M,20150830,16,537220
M,20150830,17,434940
M,20150831,1,2182880
M,20150831,2,401250
M,20150831,3,1159728
M,20150831,4,794339
M,20150831,5,877415
M,20150831,6,293500
M,20150831,7,942460
M,20150831,8,362180
M,20150831,9,312820
M,20150831,10,235720
M,20150831,11,795810
M,20150831,12,685500
M,20150831,13,2629070
M,20150831,14,480640
M,20150831,15,959270
M,20150831,16,1142540
M,20150831,17,529920
M,20150901,1,930926
M,20150901,2,634320
M,20150901,3,1071640
M,20150901,4,559376
M,20150901,5,829088
M,20150901,6,230242
M,20150901,7,783060
M,20150901,8,293250
M,20150901,9,306410
M,20150901,10,155190
M,20150901,11,569800
M,20150901,12,587180
M,20150901,13,897510
M,20150901,14,333210
M,20150901,15,688850
M,20150901,16,543870
M,20150901,17,403900
M,20150902,1,3542695
M,20150902,2,5391310
M,20150902,3,1809496
M,20150902,4,1684950
M,20150902,5,2760021
M,20150902,6,239520
M,20150902,7,953320
M,20150902,8,468930
M,20150902,9,678790
M,20150902,10,506680
M,20150902,11,849090
M,20150902,12,823400
M,20150902,13,119143330
M,20150902,14,855880
M,20150902,15,19282620
M,20150902,16,3079280
M,20150902,17,656370
M,20150903,1,1369023
M,20150903,2,15525160
M,20150903,3,1622554
M,20150903,4,1007152
M,20150903,5,1385545
M,20150903,6,344840
M,20150903,7,876860
M,20150903,8,347960
M,20150903,9,683160
M,20150903,10,383010
M,20150903,11,712040
M,20150903,12,785890
M,20150903,13,42061560
M,20150903,14,650330
M,20150903,15,4349430
M,20150903,16,4933950
M,20150903,17,744100
M,20150904,1,1005433
M,20150904,2,184690
M,20150904,3,1134766
M,20150904,4,586354
M,20150904,5,1077396
M,20150904,6,240255
M,20150904,7,666870
M,20150904,8,304550
M,20150904,9,286790
M,20150904,10,206230
M,20150904,11,695170
M,20150904,12,801740
M,20150904,13,1145630
M,20150904,14,383580
M,20150904,15,889160
M,20150904,16,712890
M,20150904,17,447390
M,20150905,1,1258140
M,20150905,2,246590
M,20150905,3,887030
M,20150905,4,614229
M,20150905,5,1140881
M,20150905,6,391350
M,20150905,7,662520
M,20150905,8,323980
M,20150905,9,284670
M,20150905,10,160570
M,20150905,11,577230
M,20150905,12,834400
M,20150905,13,600880
M,20150905,14,240830
M,20150905,15,817370
M,20150905,16,446140
M,20150905,17,393880
M,20150906,1,2087715
M,20150906,2,186390
M,20150906,3,886821
M,20150906,4,411607
M,20150906,5,1909506
M,20150906,6,244951
M,20150906,7,622020
M,20150906,8,295650
M,20150906,9,272830
M,20150906,10,103330
M,20150906,11,482640
M,20150906,12,538200
M,20150906,13,829090
M,20150906,14,193290
M,20150906,15,794110
M,20150906,16,754810
M,20150906,17,469170
M,20150907,1,928739
M,20150907,2,294820
M,20150907,3,1163324
M,20150907,4,567502
M,20150907,5,1861729
M,20150907,6,303810
M,20150907,7,793790
M,20150907,8,339150
M,20150907,9,226080
M,20150907,10,237580
M,20150907,11,630970
M,20150907,12,582430
M,20150907,13,1079110
M,20150907,14,328910
M,20150907,15,2161080
M,20150907,16,661820
M,20150907,17,426490
M,20150908,1,769010
M,20150908,2,3126870
M,20150908,3,1130761
M,20150908,4,839593
M,20150908,5,5595286
M,20150908,6,235720
M,20150908,7,791150
M,20150908,8,326670
M,20150908,9,209600
M,20150908,10,192170
M,20150908,11,503070
M,20150908,12,609640
M,20150908,13,1279350
M,20150908,14,990120
M,20150908,15,3548700
M,20150908,16,665810
M,20150908,17,494480
M,20150909,1,1005564
M,20150909,2,407840
M,20150909,3,1248001
M,20150909,4,577714
M,20150909,5,1271899
M,20150909,6,226360
M,20150909,7,776180
M,20150909,8,332910
M,20150909,9,285590
M,20150909,10,260000
M,20150909,11,650460
M,20150909,12,597870
M,20150909,13,970500
M,20150909,14,444170
M,20150909,15,1106660
M,20150909,16,718240
M,20150909,17,480520
M,20150910,1,1170444
M,20150910,2,388400
M,20150910,3,981442
M,20150910,4,403899
M,20150910,5,1059440
M,20150910,6,290310
M,20150910,7,692230
M,20150910,8,348770
M,20150910,9,217170
M,20150910,10,206890
M,20150910,11,606950
M,20150910,12,724000
M,20150910,13,753820
M,20150910,14,341980
M,20150910,15,1082510
M,20150910,16,900400
M,20150910,17,295720
M,20150911,1,1651170
M,20150911,2,885590
M,20150911,3,906831
M,20150911,4,642889
M,20150911,5,2183115
M,20150911,6,360065
M,20150911,7,652710
M,20150911,8,421060
M,20150911,9,220860
M,20150911,10,369740
M,20150911,11,623620
M,20150911,12,773960
M,20150911,13,1248430
M,20150911,14,334840
M,20150911,15,3972540
M,20150911,16,681900
M,20150911,17,464320
M,20150912,1,1686413
M,20150912,2,286510
M,20150912,3,1151429
M,20150912,4,671039
M,20150912,5,2748922
M,20150912,6,330670
M,20150912,7,1004500
M,20150912,8,402240
M,20150912,9,307990
M,20150912,10,338650
M,20150912,11,673770
M,20150912,12,1017190
M,20150912,13,27315400
M,20150912,14,671590
M,20150912,15,2584710
M,20150912,16,1016220
M,20150912,17,489150
M,20150913,1,148786
M,20150913,2,34880
M,20150913,3,238765
M,20150913,4,95999
M,20150913,5,263132
M,20150913,6,56590
M,20150913,7,152460
M,20150913,8,96350
M,20150913,9,62370
M,20150913,10,22680
M,20150913,11,177480
M,20150913,12,142300
M,20150913,13,194520
M,20150913,14,76010
M,20150913,15,290380
M,20150913,16,112010
M,20150913,17,125930
M,20150914,1,3374088
M,20150914,2,275840
M,20150914,3,1431033
M,20150914,4,940673
M,20150914,5,2144602
M,20150914,6,269140
M,20150914,7,1103690
M,20150914,8,408030
M,20150914,9,369160
M,20150914,10,261710
M,20150914,11,816570
M,20150914,12,710300
M,20150914,13,1279120
M,20150914,14,435620
M,20150914,15,1405473
M,20150914,16,702040
M,20150914,17,535470
M,20150915,1,2473298
M,20150915,2,422350
M,20150915,3,970740
M,20150915,4,436460
M,20150915,5,2846741
M,20150915,6,415789
M,20150915,7,761630
M,20150915,8,306410
M,20150915,9,225230
M,20150915,10,251150
M,20150915,11,686020
M,20150915,12,646870
M,20150915,13,2184920
M,20150915,14,373710
M,20150915,15,2919370
M,20150915,16,493320
M,20150915,17,476550
M,20150916,1,2740180
M,20150916,2,441930
M,20150916,3,1346096
M,20150916,4,643510
M,20150916,5,2207652
M,20150916,6,305620
M,20150916,7,893730
M,20150916,8,417650
M,20150916,9,208120
M,20150916,10,405510
M,20150916,11,671540
M,20150916,12,658120
M,20150916,13,1660480
M,20150916,14,466860
M,20150916,15,1022580
M,20150916,16,950640
M,20150916,17,439090
M,20150917,1,2653975
M,20150917,2,384670
M,20150917,3,1074012
M,20150917,4,426884
M,20150917,5,1676820
M,20150917,6,252910
M,20150917,7,778780
M,20150917,8,386140
M,20150917,9,186620
M,20150917,10,221390
M,20150917,11,599880
M,20150917,12,689170
M,20150917,13,1812850
M,20150917,14,370170
M,20150917,15,731790
M,20150917,16,806010
M,20150917,17,448240
M,20150918,1,1009482
M,20150918,2,550000
M,20150918,3,1352480
M,20150918,4,514026
M,20150918,5,1181943
M,20150918,6,430320
M,20150918,7,845920
M,20150918,8,481420
M,20150918,9,272210
M,20150918,10,264310
M,20150918,11,1081460
M,20150918,12,1071750
M,20150918,13,788730
M,20150918,14,647180
M,20150918,15,965300
M,20150918,16,8649940
M,20150918,17,570780
M,20150919,1,1432930
M,20150919,2,439200
M,20150919,3,1206865
M,20150919,4,824078
M,20150919,5,1968333
M,20150919,6,293322
M,20150919,7,755990
M,20150919,8,362910
M,20150919,9,249830
M,20150919,10,197440
M,20150919,11,568690
M,20150919,12,731980
M,20150919,13,1869970
M,20150919,14,332590
M,20150919,15,8092260
M,20150919,16,6282770
M,20150919,17,819530
M,20150920,1,1508429
M,20150920,2,236590
M,20150920,3,1037227
M,20150920,4,441041
M,20150920,5,4229379
M,20150920,6,351204
M,20150920,7,675580
M,20150920,8,336840
M,20150920,9,255390
M,20150920,10,302670
M,20150920,11,563360
M,20150920,12,712570
M,20150920,13,598930
M,20150920,14,529420
M,20150920,15,639700
M,20150920,16,1258080
M,20150920,17,391340
M,20150921,1,3124001
M,20150921,2,571620
M,20150921,3,1081078
M,20150921,4,512336
M,20150921,5,1419761
M,20150921,6,297830
M,20150921,7,985910
M,20150921,8,330650
M,20150921,9,291580
M,20150921,10,356500
M,20150921,11,686090
M,20150921,12,888950
M,20150921,13,4002260
M,20150921,14,917280
M,20150921,15,941860
M,20150921,16,3265170
M,20150921,17,470380
M,20150922,1,3020727
M,20150922,2,348590
M,20150922,3,1360466
M,20150922,4,1072234
M,20150922,5,3097936
M,20150922,6,262340
M,20150922,7,796250
M,20150922,8,439000
M,20150922,9,199970
M,20150922,10,330630
M,20150922,11,589540
M,20150922,12,592950
M,20150922,13,3690340
M,20150922,14,1784470
M,20150922,15,2233370
M,20150922,16,896820
M,20150922,17,445410
M,20150923,1,3198911
M,20150923,2,348770
M,20150923,3,1238844
M,20150923,4,2552601
M,20150923,5,2816891
M,20150923,6,219972
M,20150923,7,816610
M,20150923,8,385150
M,20150923,9,223660
M,20150923,10,260380
M,20150923,11,1390690
M,20150923,12,572180
M,20150923,13,2117240
M,20150923,14,674460
M,20150923,15,3614520
M,20150923,16,951050
M,20150923,17,470730
M,20150924,1,5106610
M,20150924,2,906130
M,20150924,3,1525337
M,20150924,4,886093
M,20150924,5,4211643
M,20150924,6,303050
M,20150924,7,756950
M,20150924,8,478700
M,20150924,9,195270
M,20150924,10,396840
M,20150924,11,1218000
M,20150924,12,1126320
M,20150924,13,2954150
M,20150924,14,634650
M,20150924,15,943090
M,20150924,16,1477040
M,20150924,17,790190
M,20150925,1,3688298
M,20150925,2,697450
M,20150925,3,1864139
M,20150925,4,1050940
M,20150925,5,8433937
M,20150925,6,474686
M,20150925,7,889520
M,20150925,8,407690
M,20150925,9,259840
M,20150925,10,287870
M,20150925,11,966850
M,20150925,12,1478830
M,20150925,13,1965170
M,20150925,14,1047670
M,20150925,15,6562140
M,20150925,16,1656690
M,20150925,17,941880
M,20150926,1,5191986
M,20150926,2,559330
M,20150926,3,1775886
M,20150926,4,1736500
M,20150926,5,5863626
M,20150926,6,771327
M,20150926,7,686250
M,20150926,8,335310
M,20150926,9,308560
M,20150926,10,236440
M,20150926,11,1331170
M,20150926,12,1754240
M,20150926,13,3087760
M,20150926,14,659250
M,20150926,15,1232630
M,20150926,16,1199750
M,20150926,17,984900
M,20150927,1,64700
M,20150927,3,29670
M,20150927,4,7980
M,20150927,5,295400
M,20150927,6,10140
M,20150927,7,31760
M,20150927,8,4480
M,20150927,9,26690
M,20150927,10,1180
M,20150927,11,47910
M,20150927,12,103550
M,20150927,13,65700
M,20150927,14,22470
M,20150927,15,66900
M,20150927,16,7580
M,20150927,17,9000
M,20150928,1,843412
M,20150928,2,77480
M,20150928,3,376669
M,20150928,4,188010
M,20150928,5,777318
M,20150928,6,179020
M,20150928,7,551410
M,20150928,8,140800
M,20150928,9,235330
M,20150928,10,174290
M,20150928,11,602980
M,20150928,12,852970
M,20150928,13,660220
M,20150928,14,215900
M,20150928,15,769206
M,20150928,16,561490
M,20150928,17,536520
M,20150929,1,676067
M,20150929,2,248760
M,20150929,3,723279
M,20150929,4,292659
M,20150929,5,888312
M,20150929,6,194517
M,20150929,7,757030
M,20150929,8,207040
M,20150929,9,209120
M,20150929,10,113370
M,20150929,11,556880
M,20150929,12,664510
M,20150929,13,574660
M,20150929,14,249740
M,20150929,15,760700
M,20150929,16,979820
M,20150929,17,468400
M,20150930,1,995538
M,20150930,2,535060
M,20150930,3,1476846
M,20150930,4,267329
M,20150930,5,1354305
M,20150930,6,335606
M,20150930,7,991870
M,20150930,8,366000
M,20150930,9,162120
M,20150930,10,243210
M,20150930,11,761980
M,20150930,12,533700
M,20150930,13,681320
M,20150930,14,221040
M,20150930,15,949650
M,20150930,16,865280
M,20150930,17,377590
M,20151001,1,725767
M,20151001,2,400060
M,20151001,3,942933
M,20151001,4,240502
M,20151001,5,775577
M,20151001,6,170716
M,20151001,7,734780
M,20151001,8,487680
M,20151001,9,121890
M,20151001,10,230180
M,20151001,11,499790
M,20151001,12,476150
M,20151001,13,630400
M,20151001,14,296240
M,20151001,15,897130
M,20151001,16,555670
M,20151001,17,283210
M,20151002,1,784558
M,20151002,2,384160
M,20151002,3,982910
M,20151002,4,291020
M,20151002,5,1069424
M,20151002,6,266072
M,20151002,7,802460
M,20151002,8,369720
M,20151002,9,151380
M,20151002,10,196770
M,20151002,11,687230
M,20151002,12,898890
M,20151002,13,751250
M,20151002,14,248730
M,20151002,15,1163880
M,20151002,16,588370
M,20151002,17,440930
M,20151003,1,818784
M,20151003,2,1167860
M,20151003,3,894204
M,20151003,4,392919
M,20151003,5,996133
M,20151003,6,294282
M,20151003,7,748490
M,20151003,8,347920
M,20151003,9,372400
M,20151003,10,208360
M,20151003,11,957540
M,20151003,12,923000
M,20151003,13,658100
M,20151003,14,320760
M,20151003,15,1004950
M,20151003,16,779330
M,20151003,17,468860
M,20151004,1,613802
M,20151004,2,365680
M,20151004,3,794540
M,20151004,4,317120
M,20151004,5,753527
M,20151004,6,268340
M,20151004,7,694060
M,20151004,8,297460
M,20151004,9,347570
M,20151004,10,251060
M,20151004,11,503760
M,20151004,12,630190
M,20151004,13,748330
M,20151004,14,224370
M,20151004,15,969570
M,20151004,16,691300
M,20151004,17,493090
M,20151005,1,847916
M,20151005,2,384700
M,20151005,3,1485903
M,20151005,4,454083
M,20151005,5,1042281
M,20151005,6,268330
M,20151005,7,854580
M,20151005,8,341770
M,20151005,9,705210
M,20151005,10,231550
M,20151005,11,679690
M,20151005,12,573390
M,20151005,13,882800
M,20151005,14,364670
M,20151005,15,978600
M,20151005,16,723960
M,20151005,17,552810
M,20151006,1,545347
M,20151006,2,438280
M,20151006,3,990037
M,20151006,4,287221
M,20151006,5,861373
M,20151006,6,274440
M,20151006,7,692350
M,20151006,8,490590
M,20151006,9,154260
M,20151006,10,200660
M,20151006,11,509400
M,20151006,12,668950
M,20151006,13,775170
M,20151006,14,381820
M,20151006,15,887780
M,20151006,16,708950
M,20151006,17,616400
M,20151007,1,1176041
M,20151007,2,13025290
M,20151007,3,2185184
M,20151007,4,1213377
M,20151007,5,1492316
M,20151007,6,325700
M,20151007,7,885010
M,20151007,8,496610
M,20151007,9,551580
M,20151007,10,424530
M,20151007,11,890720
M,20151007,12,914450
M,20151007,13,55272610
M,20151007,14,658150
M,20151007,15,2503520
M,20151007,16,6010400
M,20151007,17,700260
M,20151008,1,1084954
M,20151008,2,5843790
M,20151008,3,1593261
M,20151008,4,1325029
M,20151008,5,1311237
M,20151008,6,307960
M,20151008,7,873950
M,20151008,8,302650
M,20151008,9,516990
M,20151008,10,310710
M,20151008,11,767870
M,20151008,12,803980
M,20151008,13,28606740
M,20151008,14,437440
M,20151008,15,2134370
M,20151008,16,1987320
M,20151008,17,726050
M,20151009,1,727794
M,20151009,2,385700
M,20151009,3,862093
M,20151009,4,551524
M,20151009,5,830064
M,20151009,6,225870
M,20151009,7,636550
M,20151009,8,310270
M,20151009,9,129820
M,20151009,10,309890
M,20151009,11,539790
M,20151009,12,825510
M,20151009,13,614760
M,20151009,14,426990
M,20151009,15,1840020
M,20151009,16,672240
M,20151009,17,373660
M,20151010,1,1075766
M,20151010,2,1059220
M,20151010,3,1012585
M,20151010,4,1045022
M,20151010,5,1391241
M,20151010,6,437880
M,20151010,7,812120
M,20151010,8,405290
M,20151010,9,189010
M,20151010,10,334110
M,20151010,11,647660
M,20151010,12,876550
M,20151010,13,643650
M,20151010,14,235050
M,20151010,15,1676190
M,20151010,16,560700
M,20151010,17,540640
M,20151011,1,127127
M,20151011,2,25900
M,20151011,3,263192
M,20151011,4,75940
M,20151011,5,356746
M,20151011,6,76560
M,20151011,7,173870
M,20151011,8,98180
M,20151011,9,59640
M,20151011,10,46400
M,20151011,11,165210
M,20151011,12,159150
M,20151011,13,158570
M,20151011,14,106660
M,20151011,15,245640
M,20151011,16,157650
M,20151011,17,202690
M,20151012,1,1272770
M,20151012,2,428400
M,20151012,3,1400327
M,20151012,4,715350
M,20151012,5,1071138
M,20151012,6,281010
M,20151012,7,903000
M,20151012,8,517110
M,20151012,9,215780
M,20151012,10,318000
M,20151012,11,602690
M,20151012,12,588250
M,20151012,13,724450
M,20151012,14,234390
M,20151012,15,1875710
M,20151012,16,602870
